county_fips,county_name,land_area_sqmi,centroid_lat,centroid_lon
16013,Blaine County,2637.738,43.394192,-113.955371
16015,Boise County,1899.368,43.987275,-115.71511
16017,Bonner County,1733.229,48.324634,-116.62745
16019,Bonneville County,1865.96,43.395171,-111.621878
16021,Boundary County,1268.679,48.773131,-116.524668
16023,Butte County,2236.487,43.685101,-113.177631
16025,Camas County,1074.234,43.502552,-114.772135
16027,Canyon County,587.049,43.625795,-116.709058
16029,Caribou County,1764.194,42.786072,-111.544273
16031,Cassia County,2565.61,42.282313,-113.626328
16033,Clark County,1763.145,44.290218,-112.354613
16035,Clearwater County,2457.314,46.67257,-115.6535
16037,Custer County,4922.177,44.273351,-114.252267
16039,Elmore County,3075.079,43.394698,-115.471205
16041,Franklin County,663.019,42.173609,-111.822965
16043,Fremont County,1863.96,44.218091,-111.484429
16045,Gem County,559.774,44.061473,-116.398784
16047,Gooding County,729.322,42.973185,-114.82142
16049,Idaho County,8477.499,45.849644,-115.467337
16051,Jefferson County,1093.681,43.796965,-112.318588
16053,Jerome County,597.543,42.691395,-114.262086
16055,Kootenai County,1237.78,47.675957,-116.695919
16057,Latah County,1075.867,46.81892,-116.730974
16059,Lemhi County,4563.695,44.928506,-113.887042
16061,Lewis County,478.822,46.236328,-116.42376
16063,Lincoln County,1201.364,42.990782,-114.153089
16065,Madison County,469.267,43.788614,-111.656993
16067,Minidoka County,757.227,42.857211,-113.63984
16069,Nez Perce County,848.32,46.333791,-116.760909
16071,Oneida County,1198.951,42.183895,-112.520449
16073,Owyhee County,7668.204,42.572851,-116.18969
16075,Payette County,406.88,44.00243,-116.750238
16077,Power County,1403.826,42.694126,-112.844407
16079,Shoshone County,2637.425,47.347694,-115.885092
16081,Teton County,449.091,43.760994,-111.211765
16083,Twin Falls County,1921.714,42.352309,-114.665639
16085,Valley County,3665.119,44.85596,-115.618061
16087,Washington County,1452.852,44.448223,-116.797792
17001,Adams County,855.151,39.986052,-91.194961
17003,Alexander County,235.394,37.183658,-89.349516
17005,Bond County,380.336,38.885924,-89.436592
17007,Boone County,280.749,42.318983,-88.824295
17009,Brown County,305.727,39.962069,-90.750309
17011,Bureau County,869.071,41.401304,-89.528377
17013,Calhoun County,253.829,39.164262,-90.666295
17015,Carroll County,445.406,42.0709,-89.924189
17017,Cass County,375.754,39.969202,-90.245704
17019,Champaign County,996.104,40.138985,-88.196975
17021,Christian County,709.483,39.545524,-89.279593
17023,Clark County,501.39,39.332334,-87.791683
17025,Clay County,468.351,38.746819,-88.482325
17027,Clinton County,473.941,38.606295,-89.426228
17029,Coles County,508.272,39.51368,-88.220782
17031,Cook County,944.924,41.894294,-87.645455
17033,Crawford County,443.643,39.002787,-87.760619
17035,Cumberland County,345.944,39.273121,-88.240619
17037,DeKalb County,631.337,41.894612,-88.768991
17039,De Witt County,397.561,40.181499,-88.901853
17041,Douglas County,416.65,39.766078,-88.222866
17043,DuPage County,327.847,41.852058,-88.086039
17045,Edgar County,623.324,39.679037,-87.74711
17047,Edwards County,222.4,38.417095,-88.047941
17049,Effingham County,478.769,39.047945,-88.592849
17051,Fayette County,716.443,39.001125,-89.017923
17053,Ford County,485.597,40.596539,-88.224588
17055,Franklin County,408.927,37.991852,-88.926321
17057,Fulton County,865.683,40.46524,-90.202269
17059,Gallatin County,322.941,37.768677,-88.227964
17061,Greene County,543.144,39.355439,-90.387682
17063,Grundy County,418.128,41.29241,-88.401054
17065,Hamilton County,434.647,38.085227,-88.539009
17067,Hancock County,793.748,40.401318,-91.168801
17069,Hardin County,177.389,37.517852,-88.266148
17071,Henderson County,378.793,40.814471,-90.941246
17073,Henry County,823.061,41.350021,-90.130838
17075,Iroquois County,1117.395,40.748867,-87.833601
17077,Jackson County,583.57,37.786096,-89.381212
17079,Jasper County,494.614,39.004886,-88.150725
17081,Jefferson County,571.235,38.30078,-88.92421
17083,Jersey County,369.556,39.080195,-90.361385
17085,Jo Daviess County,600.924,42.362391,-90.21147
17087,Johnson County,343.737,37.460709,-88.882131
17089,Kane County,519.272,41.939594,-88.42804
17091,Kankakee County,676.49,41.13951,-87.861117
17093,Kendall County,320.238,41.58814,-88.430626
17095,Knox County,716.355,40.930945,-90.213792
17097,Lake County,443.679,42.185968,-87.805939
17099,LaSalle County,1135.138,41.343341,-88.885931
17101,Lawrence County,372.179,38.718954,-87.730221
17103,Lee County,724.769,41.747447,-89.299362
17105,Livingston County,1043.628,40.894376,-88.552852
17107,Logan County,618.052,40.129277,-89.365309
17109,McDonough County,589.305,40.455808,-90.678954
17111,McHenry County,603.397,42.324298,-88.452245
17113,McLean County,1183.248,40.494559,-88.844539
17115,Macon County,580.548,39.860237,-88.961529
17117,Macoupin County,862.974,39.265914,-89.92633
17119,Madison County,715.519,38.82712,-89.900227
17121,Marion County,572.538,38.648236,-88.920362
17123,Marshall County,386.822,41.031119,-89.342371
17125,Mason County,539.352,40.236993,-89.913575
17127,Massac County,237.151,37.216119,-88.705658
17129,Menard County,314.391,40.022569,-89.794133
17131,Mercer County,561.24,41.205605,-90.74177
17133,Monroe County,385.301,38.277983,-90.179078
17135,Montgomery County,703.766,39.228068,-89.478141
17137,Morgan County,568.959,39.717657,-90.204993
17139,Moultrie County,335.958,39.636896,-88.625726
17141,Ogle County,758.654,42.041884,-89.320176
17143,Peoria County,618.695,40.785972,-89.766993
17145,Perry County,441.928,38.084381,-89.368525
17147,Piatt County,439.188,40.009033,-88.592355
17149,Pike County,831.352,39.625106,-90.889034
17151,Pope County,368.867,37.417169,-88.542374
17153,Pulaski County,199.268,37.215615,-89.127755
17155,Putnam County,160.097,41.198961,-89.298347
17157,Randolph County,575.367,38.056515,-89.82121
17159,Richland County,360.034,38.712187,-88.085452
17161,Rock Island County,427.496,41.468421,-90.572125
17163,St. Clair County,657.748,38.470198,-89.928546
17165,Saline County,379.996,37.751508,-88.545024
17167,Sangamon County,868.23,39.756886,-89.662435
17169,Schuyler County,437.3,40.156905,-90.613464
17171,Scott County,250.79,39.637002,-90.477771
17173,Shelby County,758.508,39.384917,-88.798865
17175,Stark County,288.106,41.096908,-89.797411
17177,Stephenson County,564.247,42.349726,-89.665994
17179,Tazewell County,646.469,40.508074,-89.51626
17181,Union County,413.412,37.485652,-89.244639
17183,Vermilion County,898.32,40.186754,-87.726778
17185,Wabash County,223.323,38.445821,-87.839167
17187,Warren County,542.322,40.850441,-90.620223
17189,Washington County,562.597,38.35314,-89.417187
17191,Wayne County,713.833,38.431857,-88.43243
17193,White County,494.983,38.087326,-88.178623
17195,Whiteside County,684.099,41.750673,-89.911005
17197,Will County,835.877,41.448474,-87.978456
17199,Williamson County,420.21,37.730353,-88.930018
17201,Winnebago County,513.05,42.337396,-89.161205
17203,Woodford County,527.557,40.789787,-89.210587
18001,Adams County,338.925,40.74573,-84.936134
18003,Allen County,657.146,41.091909,-85.071791
18005,Bartholomew County,406.94,39.205843,-85.897999
18007,Benton County,406.418,40.600939,-87.314786
18009,Blackford County,165.082,40.472672,-85.32373
18011,Boone County,422.882,40.050892,-86.469014
18013,Brown County,311.987,39.195113,-86.230121
18015,Carroll County,372.225,40.58498,-86.565141
18017,Cass County,412.144,40.753799,-86.355168
18019,Clark County,372.487,38.476217,-85.711122
18021,Clay County,357.6,39.393928,-87.115858
18023,Clinton County,405.067,40.305944,-86.477567
18025,Crawford County,305.613,38.289433,-86.440871
18027,Daviess County,429.514,38.69609,-87.076943
18029,Dearborn County,305.087,39.140897,-84.975868
18031,Decatur County,372.568,39.30598,-85.499831
18033,DeKalb County,362.834,41.39676,-85.002697
18035,Delaware County,392.109,40.227543,-85.399262
18037,Dubois County,427.267,38.373344,-86.873385
18039,Elkhart County,463.158,41.600693,-85.863986
18041,Fayette County,215.021,39.639654,-85.185034
18043,Floyd County,148.486,38.318081,-85.911847
18045,Fountain County,395.668,40.121237,-87.234872
18047,Franklin County,384.426,39.409762,-85.066964
18049,Fulton County,368.393,41.050384,-86.265006
18051,Gibson County,487.378,38.317398,-87.580523
18053,Grant County,414.089,40.515758,-85.654946
18055,Greene County,542.467,39.047147,-87.004771
18057,Hamilton County,394.388,40.053513,-86.021709
18059,Hancock County,305.957,39.822529,-85.77315
18061,Harrison County,484.081,38.186454,-86.103766
18063,Hendricks County,406.894,39.768963,-86.509908
18065,Henry County,391.877,39.929591,-85.397363
18067,Howard County,293.074,40.483537,-86.114118
18069,Huntington County,382.639,40.826394,-85.478597
18071,Jackson County,509.978,38.911957,-86.042516
18073,Jasper County,559.68,41.017688,-87.118814
18075,Jay County,383.905,40.434956,-85.002331
18077,Jefferson County,360.699,38.783604,-85.44009
18079,Jennings County,376.597,38.996229,-85.628103
18081,Johnson County,320.415,39.496092,-86.094264
18083,Knox County,515.831,38.688381,-87.420358
18085,Kosciusko County,531.446,41.244293,-85.861575
18087,LaGrange County,379.632,41.642462,-85.427845
18089,Lake County,498.89,41.472247,-87.374337
18091,LaPorte County,598.288,41.549013,-86.744739
18093,Lawrence County,449.146,38.839815,-86.48782
18095,Madison County,451.921,40.166203,-85.722454
18097,Marion County,395.996,39.782976,-86.135794
18099,Marshall County,443.618,41.325003,-86.269036
18101,Martin County,335.761,38.705322,-86.801847
18103,Miami County,373.842,40.772883,-86.044258
18105,Monroe County,394.523,39.160729,-86.52331
18107,Montgomery County,504.652,40.040296,-86.892715
18109,Morgan County,403.831,39.482646,-86.447457
18111,Newton County,401.755,40.962399,-87.402172
18113,Noble County,410.843,41.404679,-85.417271
18115,Ohio County,86.15,38.940527,-84.964299
18117,Orange County,398.379,38.547381,-86.489257
18119,Owen County,385.295,39.317339,-86.838845
18121,Parke County,444.725,39.77425,-87.19695
18123,Perry County,381.74,38.081436,-86.62654
18125,Pike County,334.351,38.397961,-87.232547
18127,Porter County,418.113,41.509914,-87.071313
18129,Posey County,409.385,38.027614,-87.868653
18131,Pulaski County,433.678,41.045272,-86.692538
18133,Putnam County,480.536,39.665548,-86.853373
18135,Randolph County,452.379,40.164079,-85.00579
18137,Ripley County,446.431,39.100226,-85.260494
18139,Rush County,408.137,39.622365,-85.466536
18141,St. Joseph County,457.781,41.617723,-86.288048
18143,Scott County,190.403,38.679431,-85.751898
18145,Shelby County,411.136,39.524135,-85.792174
18147,Spencer County,396.888,38.009697,-87.010375
18149,Starke County,309.144,41.284478,-86.644636
18151,Steuben County,308.782,41.643467,-85.002405
18153,Sullivan County,447.196,39.089225,-87.415843
18155,Switzerland County,220.668,38.825854,-85.029681
18157,Tippecanoe County,498.898,40.389133,-86.893554
18159,Tipton County,260.541,40.310229,-86.056207
18161,Union County,161.191,39.623094,-84.925145
18163,Vanderburgh County,233.402,38.02007,-87.586166
18165,Vermillion County,256.894,39.854045,-87.462071
18167,Vigo County,403.631,39.430874,-87.390989
18169,Wabash County,412.539,40.843747,-85.795192
18171,Warren County,364.69,40.352498,-87.375163
18173,Warrick County,384.63,38.097728,-87.272049
18175,Washington County,513.689,38.600613,-86.104751
18177,Wayne County,401.755,39.863091,-85.006735
18179,Wells County,368.087,40.735547,-85.213349
18181,White County,505.14,40.75095,-86.864293
18183,Whitley County,335.622,41.136426,-85.501892
19001,Adair County,569.271,41.328528,-94.478164
19003,Adams County,423.433,41.021656,-94.696906
19005,Allamakee County,639.071,43.274964,-91.382751
19007,Appanoose County,497.299,40.744249,-92.873062
19009,Audubon County,442.96,41.679178,-94.904312
19011,Benton County,716.102,42.092547,-92.05763
19013,Black Hawk County,565.773,42.471132,-92.3076
19015,Boone County,570.461,42.038623,-93.938605
19017,Bremer County,435.479,42.780895,-92.327356
19019,Buchanan County,571.084,42.470328,-91.838666
19021,Buena Vista County,574.899,42.741522,-95.141432
19023,Butler County,580.138,42.734757,-92.780153
19025,Calhoun County,569.846,42.386061,-94.643602
19027,Carroll County,569.453,42.039502,-94.86765
19029,Cass County,564.258,41.333824,-94.933302
19031,Cedar County,579.462,41.77236,-91.132611
19033,Cerro Gordo County,568.302,43.074975,-93.250965
19035,Cherokee County,576.907,42.742737,-95.633262
19037,Chickasaw County,504.324,43.059741,-92.31721
19039,Clarke County,431.111,41.029726,-93.785259
19041,Clay County,567.238,43.081224,-95.149875
19043,Clayton County,778.464,42.840985,-91.323576
19045,Clinton County,694.959,41.898073,-90.534243
19047,Crawford County,714.198,42.043119,-95.38909
19049,Dallas County,588.23,41.68532,-94.040706
19051,Davis County,502.188,40.748089,-92.410345
19053,Decatur County,531.883,40.736379,-93.78458
19055,Delaware County,577.684,42.473014,-91.366767
19057,Des Moines County,416.129,40.915339,-91.186925
19059,Dickinson County,380.532,43.389611,-95.196057
19061,Dubuque County,608.299,42.463481,-90.878771
19063,Emmet County,395.89,43.377984,-94.66937
19065,Fayette County,730.817,42.864122,-91.840376
19067,Floyd County,500.571,43.052741,-92.787367
19069,Franklin County,581.972,42.736545,-93.271415
19071,Fremont County,511.168,40.74259,-95.599182
19073,Greene County,569.558,42.042513,-94.388727
19075,Grundy County,501.855,42.403339,-92.790244
19077,Guthrie County,590.614,41.683573,-94.501272
19079,Hamilton County,576.731,42.390789,-93.70913
19081,Hancock County,571.005,43.075411,-93.743697
19083,Hardin County,569.307,42.390208,-93.241669
19085,Harrison County,696.874,41.688584,-95.827149
19087,Henry County,434.288,40.984802,-91.547259
19089,Howard County,473.247,43.365312,-92.321908
19091,Humboldt County,434.372,42.782221,-94.202775
19093,Ida County,431.513,42.39186,-95.507421
19095,Iowa County,586.455,41.683918,-92.059123
19097,Jackson County,636.047,42.164226,-90.574582
19099,Jasper County,730.428,41.685551,-93.054147
19101,Jefferson County,435.524,41.006376,-91.966628
19103,Johnson County,612.997,41.670668,-91.590529
19105,Jones County,575.618,42.125118,-91.116914
19107,Keokuk County,579.175,41.331182,-92.167721
19109,Kossuth County,972.735,43.212336,-94.213971
19111,Lee County,517.55,40.647588,-91.477157
19113,Linn County,717.013,42.077951,-91.597674
19115,Louisa County,401.777,41.218211,-91.256994
19117,Lucas County,430.681,41.033321,-93.331462
19119,Lyon County,587.609,43.38358,-96.207201
19121,Madison County,561.006,41.330622,-94.015184
19123,Mahaska County,570.851,41.330797,-92.636366
19125,Marion County,554.49,41.331433,-93.093868
19127,Marshall County,572.503,42.0417,-92.981403
19129,Mills County,437.431,41.033703,-95.619101
19131,Mitchell County,469.256,43.348564,-92.784466
19133,Monona County,694.072,42.049432,-95.956566
19135,Monroe County,433.708,41.028847,-92.869642
19137,Montgomery County,424.097,41.021735,-95.15779
19139,Muscatine County,437.44,41.483776,-91.118699
19141,O'Brien County,573.035,43.083746,-95.625624
19143,Osceola County,398.687,43.378542,-95.633788
19145,Page County,534.944,40.739097,-95.144301
19147,Palo Alto County,563.864,43.075337,-94.669055
19149,Plymouth County,862.828,42.737615,-96.215973
19151,Pocahontas County,577.241,42.734033,-94.678279
19153,Polk County,572.72,41.684816,-93.568971
19155,Pottawattamie County,951.274,41.340184,-95.544905
19157,Poweshiek County,584.932,41.684642,-92.522934
19159,Ringgold County,535.494,40.735334,-94.244251
19161,Sac County,575.022,42.387526,-95.105224
19163,Scott County,458.101,41.642079,-90.622289
19165,Shelby County,590.776,41.679014,-95.308917
19167,Sioux County,767.911,43.082618,-96.17798
19169,Story County,572.544,42.037538,-93.466093
19171,Tama County,721.011,42.074848,-92.529411
19173,Taylor County,531.902,40.737949,-94.697108
19175,Union County,423.645,41.02855,-94.245091
19177,Van Buren County,484.792,40.754117,-91.952943
19179,Wapello County,431.843,41.031275,-92.409466
19181,Warren County,569.658,41.332446,-93.568751
19183,Washington County,568.828,41.329401,-91.725052
19185,Wayne County,525.469,40.739983,-93.332613
19187,Webster County,715.704,42.433579,-94.175831
19189,Winnebago County,400.489,43.378124,-93.743488
19191,Winneshiek County,689.844,43.292989,-91.850788
19193,Woodbury County,872.896,42.39322,-96.053296
19195,Worth County,400.123,43.373491,-93.248533
19197,Wright County,580.412,42.733007,-93.734735
20001,Allen County,500.297,37.884228,-95.300945
20003,Anderson County,579.641,38.215114,-95.292046
20005,Atchison County,431.174,39.532544,-95.313397
20007,Barber County,1134.075,37.222906,-98.685052
20009,Barton County,895.257,38.481239,-98.767837
20011,Bourbon County,635.461,37.8561,-94.850928
20013,Brown County,570.871,39.825931,-95.569905
20015,Butler County,1429.716,37.773649,-96.83884
20017,Chase County,773.053,38.299475,-96.594029
20019,Chautauqua County,638.881,37.154259,-96.245396
20021,Cherokee County,587.567,37.169392,-94.845698
20023,Cheyenne County,1019.89,39.789901,-101.727317
20025,Clark County,974.638,37.233831,-99.813869
20027,Clay County,645.298,39.344964,-97.168853
20029,Cloud County,715.342,39.487329,-97.64139
20031,Coffey County,626.885,38.23645,-95.729137
20033,Comanche County,788.298,37.181442,-99.251293
20035,Cowley County,1125.738,37.234507,-96.837247
20037,Crawford County,589.771,37.505821,-94.853897
20039,Decatur County,893.517,39.783542,-100.459708
20041,Dickinson County,847.068,38.867735,-97.157943
20043,Doniphan County,393.475,39.788502,-95.147225
20045,Douglas County,455.764,38.896417,-95.290947
20047,Edwards County,621.894,37.883595,-99.304746
20049,Elk County,644.264,37.456026,-96.244642
20051,Ellis County,899.934,38.914597,-99.317313
20053,Ellsworth County,715.575,38.700845,-98.205355
20055,Finney County,1301.997,38.049808,-100.739967
20057,Ford County,1098.271,37.68851,-99.884743
20059,Franklin County,571.772,38.558019,-95.278962
20061,Geary County,384.652,39.002139,-96.7681
20063,Gove County,1071.666,38.917239,-100.48736
20065,Graham County,898.527,39.354972,-99.879894
20067,Grant County,574.808,37.547537,-101.299362
20069,Gray County,868.867,37.744513,-100.451716
20071,Greeley County,778.404,38.480404,-101.80597
20073,Greenwood County,1143.304,37.879347,-96.241732
20075,Hamilton County,996.514,37.995244,-101.793689
20077,Harper County,801.274,37.188184,-98.06659
20079,Harvey County,539.756,38.050144,-97.436706
20081,Haskell County,577.521,37.554979,-100.879952
20083,Hodgeman County,859.992,38.087493,-99.898407
20085,Jackson County,656.219,39.411096,-95.794492
20087,Jefferson County,532.626,39.239644,-95.375314
20089,Jewell County,909.971,39.777005,-98.222619
20091,Johnson County,473.62,38.883907,-94.82233
20093,Kearny County,870.543,37.994461,-101.308136
20095,Kingman County,863.419,37.552951,-98.144529
20097,Kiowa County,722.64,37.561231,-99.286539
20099,Labette County,645.393,37.191468,-95.297473
20101,Lane County,717.409,38.481286,-100.466185
20103,Leavenworth County,463.408,39.189511,-95.038977
20105,Lincoln County,719.4,39.04728,-98.214284
20107,Linn County,594.081,38.216549,-94.844932
20109,Logan County,1072.993,38.91327,-101.157402
20111,Lyon County,847.478,38.455403,-96.161641
20113,McPherson County,898.285,38.395812,-97.647489
20115,Marion County,944.299,38.359647,-97.102771
20117,Marshall County,900.178,39.782709,-96.521243
20119,Meade County,978.083,37.243886,-100.360094
20121,Miami County,575.88,38.566772,-94.832963
20123,Mitchell County,701.792,39.393026,-98.207362
20125,Montgomery County,643.594,37.189537,-95.742403
20127,Morris County,695.343,38.688204,-96.651448
20129,Morton County,729.731,37.185249,-101.809516
20131,Nemaha County,717.427,39.791043,-96.005381
20133,Neosho County,571.481,37.564283,-95.315682
20135,Ness County,1074.739,38.480437,-99.908745
20137,Norton County,878.044,39.783867,-99.899235
20139,Osage County,705.506,38.650215,-95.708255
20141,Osborne County,892.516,39.348261,-98.767942
20143,Ottawa County,720.73,39.137963,-97.654802
20145,Pawnee County,754.263,38.181477,-99.234772
20147,Phillips County,885.871,39.784506,-99.34215
20149,Pottawatomie County,840.735,39.382187,-96.337113
20151,Pratt County,735.039,37.647594,-98.74012
20153,Rawlins County,1069.416,39.786198,-101.076738
20155,Reno County,1255.308,37.948185,-98.078346
20157,Republic County,717.377,39.828906,-97.650883
20159,Rice County,726.235,38.347178,-98.201415
20161,Riley County,609.66,39.29121,-96.727488
20163,Rooks County,890.527,39.346006,-99.324492
20165,Rush County,717.763,38.523596,-99.309184
20167,Russell County,886.26,38.91604,-98.770949
20169,Saline County,720.242,38.791804,-97.651478
20171,Scott County,717.585,38.481877,-100.90636
20173,Sedgwick County,997.001,37.681045,-97.461054
20175,Seward County,639.653,37.18096,-100.855257
20177,Shawnee County,544.012,39.041805,-95.755664
20179,Sheridan County,895.957,39.350547,-100.441228
20181,Sherman County,1056.064,39.351352,-101.719859
20183,Smith County,895.464,39.78466,-98.785429
20185,Stafford County,792.046,38.03563,-98.719889
20187,Stanton County,680.352,37.565932,-101.789383
20189,Stevens County,727.26,37.2017,-101.317268
20191,Sumner County,1181.668,37.236662,-97.493352
20193,Thomas County,1074.687,39.357713,-101.083386
20195,Trego County,889.474,38.921302,-99.865423
20197,Wabaunsee County,794.336,38.955154,-96.201262
20199,Wallace County,913.652,38.926626,-101.771103
20201,Washington County,894.759,39.776714,-97.095611
20203,Wichita County,718.566,38.481922,-101.347434
20205,Wilson County,570.423,37.558515,-95.745175
20207,Woodson County,497.819,37.888193,-95.758469
20209,Wyandotte County,151.638,39.115384,-94.763087
21001,Adair County,405.292,37.105559,-85.28138
21003,Allen County,343.724,36.75077,-86.192458
21005,Anderson County,202.26,38.005396,-84.986417
21007,Ballard County,247.095,37.051323,-89.010367
21009,Barren County,487.365,36.962805,-85.932108
21011,Bath County,277.992,38.152249,-83.737641
21013,Bell County,358.999,36.728928,-83.680718
21015,Boone County,246.268,38.9589,-84.736371
21017,Bourbon County,289.75,38.202562,-84.20986
21019,Boyd County,159.866,38.360003,-82.681406
21021,Boyle County,180.336,37.618104,-84.868352
21023,Bracken County,202.665,38.680365,-84.115235
21025,Breathitt County,492.422,37.517807,-83.317158
21027,Breckinridge County,569.725,37.777988,-86.432919
21029,Bullitt County,297.085,37.969945,-85.702635
21031,Butler County,426.112,37.207013,-86.682471
21033,Caldwell County,344.835,37.148642,-87.870509
21035,Calloway County,384.862,36.620978,-88.274086
21037,Campbell County,151.32,38.946981,-84.379583
21039,Carlisle County,189.463,36.85718,-88.976614
21041,Carroll County,128.7,38.668394,-85.124024
21043,Carter County,409.497,38.314094,-83.038988
21045,Casey County,444.258,37.321962,-84.92822
21047,Christian County,717.66,36.892059,-87.492986
21049,Clark County,252.482,37.970314,-84.145115
21051,Clay County,469.296,37.164273,-83.715454
21053,Clinton County,197.063,36.727258,-85.136098
21055,Crittenden County,359.566,37.358149,-88.10501
21057,Cumberland County,305.147,36.782372,-85.388484
21059,Daviess County,458.398,37.731671,-87.087139
21061,Edmonson County,302.806,37.227514,-86.218015
21063,Elliott County,234.321,38.116883,-83.096116
21065,Estill County,253.081,37.692449,-83.963983
21067,Fayette County,283.854,38.040678,-84.458272
21069,Fleming County,348.672,38.367848,-83.699205
21071,Floyd County,393.3,37.552456,-82.739724
21073,Franklin County,207.91,38.234919,-84.868786
21075,Fulton County,205.932,36.552511,-89.187659
21077,Gallatin County,98.282,38.755663,-84.865143
21079,Garrard County,229.925,37.630162,-84.545856
21081,Grant County,257.976,38.649167,-84.625924
21083,Graves County,551.757,36.723344,-88.649897
21085,Grayson County,499.536,37.458577,-86.344011
21087,Green County,285.963,37.278065,-85.537925
21089,Greenup County,344.455,38.563562,-82.93382
21091,Hancock County,187.675,37.843325,-86.792761
21093,Hardin County,623.904,37.695836,-85.963183
21095,Harlan County,465.83,36.859223,-83.221497
21097,Harrison County,306.458,38.444578,-84.334131
21099,Hart County,412.67,37.305827,-85.878443
21101,Henderson County,436.361,37.792542,-87.572577
21103,Henry County,286.251,38.451383,-85.119647
21105,Hickman County,242.331,36.675896,-88.972084
21107,Hopkins County,542.187,37.31107,-87.542196
21109,Jackson County,345.227,37.403458,-84.020576
21111,Jefferson County,380.83,38.189532,-85.657624
21113,Jessamine County,172.113,37.873291,-84.58396
21115,Johnson County,261.966,37.847756,-82.830121
21117,Kenton County,160.374,38.930503,-84.533438
21119,Knott County,351.524,37.354368,-82.952546
21121,Knox County,386.33,36.8885,-83.855551
21123,Larue County,261.04,37.544462,-85.696841
21125,Laurel County,433.703,37.113268,-84.119395
21127,Lawrence County,415.598,38.074453,-82.73829
21129,Lee County,208.821,37.608116,-83.719248
21131,Leslie County,400.878,37.087846,-83.388617
21133,Letcher County,337.934,37.118536,-82.861251
21135,Lewis County,482.858,38.535047,-83.370143
21137,Lincoln County,332.904,37.457174,-84.658335
21139,Livingston County,312.96,37.209517,-88.363426
21141,Logan County,552.216,36.859607,-86.881288
21143,Lyon County,213.785,37.023976,-88.083391
21145,McCracken County,248.786,37.054111,-88.712454
21147,McCreary County,426.709,36.731136,-84.491052
21149,McLean County,252.525,37.526707,-87.265597
21151,Madison County,437.934,37.725511,-84.278362
21153,Magoffin County,308.443,37.698983,-83.069721
21155,Marion County,343.551,37.552604,-85.268959
21157,Marshall County,302.126,36.882017,-88.332752
21159,Martin County,229.644,37.796774,-82.506623
21161,Mason County,240.127,38.594137,-83.828125
21163,Meade County,305.463,37.967476,-86.200863
21165,Menifee County,203.538,37.935485,-83.589355
21167,Mercer County,249.383,37.812085,-84.879695
21169,Metcalfe County,289.651,36.99243,-85.633456
21171,Monroe County,329.475,36.714077,-85.713508
21173,Montgomery County,197.376,38.038109,-83.912416
21175,Morgan County,381.104,37.92294,-83.258944
21177,Muhlenberg County,467.28,37.213816,-87.134092
21179,Nelson County,418.686,37.80312,-85.465931
21181,Nicholas County,195.306,38.338031,-84.026223
21183,Ohio County,587.095,37.477859,-86.844871
21185,Oldham County,187.294,38.400127,-85.45615
21187,Owen County,350.487,38.499395,-84.84159
21189,Owsley County,197.402,37.423622,-83.691637
21191,Pendleton County,277.148,38.696284,-84.351943
21193,Perry County,339.724,37.241282,-83.217772
21195,Pike County,786.222,37.486031,-82.410912
21197,Powell County,178.962,37.809567,-83.831235
21199,Pulaski County,658.1,37.107428,-84.576969
21201,Robertson County,99.591,38.513473,-84.06423
21203,Rockcastle County,316.567,37.36105,-84.314368
21205,Rowan County,279.881,38.204266,-83.428079
21207,Russell County,253.26,36.990587,-85.05495
21209,Scott County,282.194,38.28571,-84.57834
21211,Shelby County,379.79,38.239011,-85.228247
21213,Simpson County,234.175,36.740929,-86.581787
21215,Spencer County,186.671,38.025313,-85.317312
21217,Taylor County,266.414,37.36621,-85.328059
21219,Todd County,374.513,36.840338,-87.183642
21221,Trigg County,441.433,36.807681,-87.858652
21223,Trimble County,147.771,38.62004,-85.351208
21225,Union County,342.878,37.658029,-87.95165
21227,Warren County,541.73,36.995634,-86.423579
21229,Washington County,297.284,37.754209,-85.175416
21231,Wayne County,458.043,36.800772,-84.82659
21233,Webster County,332.026,37.520375,-87.685206
21235,Whitley County,437.922,36.758024,-84.144648
21237,Wolfe County,222.159,37.743893,-83.49511
21239,Woodford County,189.573,38.043103,-84.748855
22001,Acadia Parish,655.244,30.291497,-92.411037
22003,Allen Parish,762.085,30.652744,-92.819605
22005,Ascension Parish,290.003,30.206444,-90.912502
22007,Assumption Parish,344.021,29.9033,-91.065219
22009,Avoyelles Parish,831.363,31.088503,-91.983275
22011,Beauregard Parish,1157.478,30.645018,-93.340253
22013,Bienville Parish,811.344,32.340952,-93.041151
22015,Bossier Parish,839.621,32.698481,-93.626561
22017,Caddo Parish,879.535,32.580106,-93.88497
22019,Calcasieu Parish,1064.085,30.229559,-93.358015
22021,Caldwell Parish,529.77,32.101219,-92.114231
22023,Cameron Parish,1284.639,29.871812,-93.164948
22025,Catahoula Parish,709.252,31.666517,-91.846703
22027,Claiborne Parish,754.794,32.82716,-92.989728
22029,Concordia Parish,695.706,31.469805,-91.626315
22031,De Soto Parish,876.449,32.059248,-93.740797
22033,East Baton Rouge Parish,455.502,30.54393,-91.093131
22035,East Carroll Parish,420.887,32.73017,-91.234141
22037,East Feliciana Parish,453.293,30.839784,-91.043434
22039,Evangeline Parish,662.431,30.720693,-92.404086
22041,Franklin Parish,624.298,32.139076,-91.672371
22043,Grant Parish,643.75,31.597787,-92.561716
